   1.0000e+02   1.0675e-15   1.0675e-15        0e+00
   1.0000e+02  -4.2701e-15  -4.2701e-15   1.4211e-14
   1.0000e+02   9.6077e-15   9.6077e-15  -1.4211e-14
   1.0000e+02   4.2701e-15   4.2701e-15        0e+00
