        0e+00  -5.1718e+00   2.6473e+00        0e+00
  -3.3307e-16  -6.4425e+00   4.7029e+00   8.8818e-16
  -6.6613e-16  -7.7132e+00   6.7585e+00   1.7764e-15
        0e+00  -5.1718e+00   2.6473e+00        0e+00
  -3.3307e-16  -6.4425e+00   4.7029e+00   8.8818e-16
  -6.6613e-16  -7.7132e+00   6.7585e+00   1.7764e-15
