  -1.4363e+00  -5.1718e+00   1.0514e+00        0e+00
   1.4363e+00  -5.1718e+00   1.0514e+00        0e+00
  -1.6332e+00  -5.1718e+00   4.4619e+00        0e+00
   1.6332e+00  -5.1718e+00   4.4619e+00        0e+00
  -3.4226e-01  -7.7132e+00   6.2696e+00   1.7764e-15
   3.4226e-01  -7.7132e+00   6.2696e+00   1.7764e-15
  -4.0380e-01  -7.7132e+00   7.3354e+00   1.5543e-15
   4.0380e-01  -7.7132e+00   7.3354e+00   1.5543e-15
