   1.9419e+05  -1.9419e+05        0e+00
   1.3381e+05  -1.3381e+05   6.4051e-11
   7.3435e+04  -7.3435e+04   1.2810e-10
   1.9419e+05  -1.9419e+05        0e+00
   1.3381e+05  -1.3381e+05   6.4051e-11
   7.3435e+04  -7.3435e+04   1.2810e-10
