0	0	0	0	0	0	0	0
0	41.6667	0	-26.6667	0	0	0	0
0	0	0	0	0	0	0	0
0	-26.6667	0	91.6667	0	-65	0	0
0	0	0	0	0	0	0	0
0	0	0	-65	0	75	0	-10
0	0	0	0	0	0	0	0
0	0	0	0	0	-10	0	10
